MovieCode,Period,Crores,actor,STATUS
BDCQ.SED2RIS,2011.09,,Y,R
BDCQ.SED2RIS,2011.12,,Y,R
BDCQ.SED2RIS,2012.03,,Y,R
BDCQ.SED2RIS,2012.06,,Y,R
BDCQ.SED2RIS,2012.09,,Y,R
BDCQ.SED2RIS,2012.12,,Y,R
BDCQ.SED2RIS,2013.03,,Y,R
BDCQ.SED2RIS,2013.06,,Y,R
BDCQ.SED2RIS,2013.09,,Y,R
BDCQ.SED2RIS,2013.12,,Y,R
BDCQ.SED2RIS,2014.03,,Y,R
BDCQ.SED2RIS,2014.06,,Y,R
BDCQ.SED2RIS,2014.09,,Y,R
BDCQ.SED2RIS,2014.12,,Y,R
BDCQ.SED2RIS,2015.03,,Y,R
BDCQ.SED2RIS,2015.06,,Y,R
BDCQ.SED2RIS,2015.09,,Y,R
BDCQ.SED2RIS,2015.12,,Y,R
BDCQ.SED2RIS,2016.03,,Y,R
BDCQ.SED2RIS,2016.06,,Y,R
BDCQ.SED2RIS,2016.09,,Y,R
BDCQ.SED2RIS,2016.12,,Y,R
BDCQ.SED2RIS,2017.03,,Y,R
BDCQ.SED2RIS,2017.06,,Y,R
BDCQ.SED2RIS,2017.09,,Y,R
BDCQ.SED2RIS,2017.12,,Y,R
BDCQ.SED2RIS,2018.03,,Y,R
BDCQ.SED2RIS,2018.06,,Y,R
BDCQ.SED2RIS,2018.09,,Y,R
BDCQ.SED2RIS,2018.12,,Y,R
BDCQ.SED2RIS,2019.03,,Y,R
BDCQ.SED2RIS,2019.06,,Y,R
BDCQ.SED2RIS,2019.09,,Y,R
BDCQ.SED2RIS,2019.12,,Y,R
BDCQ.SED2RIS,2020.03,,Y,R
BDCQ.SED2RIS,2020.06,,Y,F
BDCQ.SED2RIS,2020.09,,Y,F
BDCQ.SED2RIS,2020.12,,Y,F
BDCQ.SED2RIT,2011.06,,Y,C
BDCQ.SED2RIT,2011.09,,Y,C
BDCQ.SED2RIT,2011.12,,Y,C
BDCQ.SED2RIT,2012.03,,Y,C
BDCQ.SED2RIT,2012.06,,Y,C
BDCQ.SED2RIT,2012.09,,Y,C
BDCQ.SED2RIT,2012.12,,Y,C
BDCQ.SED2RIT,2013.03,,Y,C
BDCQ.SED2RIT,2013.06,,Y,C
BDCQ.SED2RIT,2013.09,,Y,C
BDCQ.SED2RIT,2013.12,,Y,C
BDCQ.SED2RIT,2014.03,,Y,C
BDCQ.SED2RIT,2014.06,,Y,C
BDCQ.SED2RIT,2014.09,,Y,C
BDCQ.SED2RIT,2014.12,,Y,C
BDCQ.SED2RIT,2015.03,,Y,C
BDCQ.SED2RIT,2015.06,,Y,C
BDCQ.SED2RIT,2015.09,,Y,C
BDCQ.SED2RIT,2015.12,,Y,C
BDCQ.SED2RIT,2016.03,,Y,C
BDCQ.SED2RIT,2016.06,,Y,C
BDCQ.SED2RIT,2016.09,,Y,C
BDCQ.SED2RIT,2016.12,,Y,C
BDCQ.SED2RIT,2017.03,,Y,C
BDCQ.SED2RIT,2017.06,,Y,C
BDCQ.SED2RIT,2017.09,,Y,C
BDCQ.SED2RIT,2017.12,,Y,C
BDCQ.SED2RIT,2018.03,,Y,C
BDCQ.SED2RIT,2018.06,,Y,C
BDCQ.SED2RIT,2018.09,,Y,C
BDCQ.SED2RIT,2018.12,,Y,C
BDCQ.SED2RIT,2019.03,,Y,C
BDCQ.SED2RIT,2019.06,,Y,C
BDCQ.SED2RIT,2019.09,,Y,C
BDCQ.SED2RIT,2019.12,,Y,C
BDCQ.SED2RIT,2020.03,,Y,C
BDCQ.SED2RIT,2020.06,,Y,C
BDCQ.SED2RIT,2020.09,,Y,C
BDCQ.SED2RIT,2020.12,,Y,C
BDCQ.SED2RJA,2011.06,120.957226,,R
BDCQ.SED2RJA,2011.09,113.837239,,R
BDCQ.SED2RJA,2011.12,121.410371,,R
BDCQ.SED2RJA,2012.03,122.869852,,R
BDCQ.SED2RJA,2012.06,129.944048,,R
BDCQ.SED2RJA,2012.09,122.096137,,R
BDCQ.SED2RJA,2012.12,130.106213,,R
BDCQ.SED2RJA,2013.03,125.627985,,R
BDCQ.SED2RJA,2013.06,134.612217,,R
BDCQ.SED2RJA,2013.09,130.628484,,R
BDCQ.SED2RJA,2013.12,146.672579,,R
BDCQ.SED2RJA,2014.03,144.772675,,R
BDCQ.SED2RJA,2014.06,154.95107,,R
BDCQ.SED2RJA,2014.09,151.818378,,R
BDCQ.SED2RJA,2014.12,165.148887,,R
BDCQ.SED2RJA,2015.03,163.58956,,R
BDCQ.SED2RJA,2015.06,174.480735,,R
BDCQ.SED2RJA,2015.09,173.982206,,R
BDCQ.SED2RJA,2015.12,184.089776,,R
BDCQ.SED2RJA,2016.03,187.419457,,R
BDCQ.SED2RJA,2016.06,193.725816,,R
BDCQ.SED2RJA,2016.09,190.53244,,R
BDCQ.SED2RJA,2016.12,205.498166,,R
BDCQ.SED2RJA,2017.03,209.175778,,R
BDCQ.SED2RJA,2017.06,221.407754,,R
BDCQ.SED2RJA,2017.09,216.158396,,R
BDCQ.SED2RJA,2017.12,235.904489,,R
BDCQ.SED2RJA,2018.03,230.55032,,R
BDCQ.SED2RJA,2018.06,262.2879,,R
BDCQ.SED2RJA,2018.09,265.180985,,R
BDCQ.SED2RJA,2018.12,282.83248,,R
BDCQ.SED2RJA,2019.03,270.414399,,R
BDCQ.SED2RJA,2019.06,290.862622,,R
BDCQ.SED2RJA,2019.09,281.069076,,R
BDCQ.SED2RJA,2019.12,306.381055,,R
BDCQ.SED2RJA,2020.03,285.002177,,R
BDCQ.SED2RJA,2020.06,295.357443,,R
BDCQ.SED2RJA,2020.09,306.614392,,R
BDCQ.SED2RJA,2020.12,309.216484,,R
BDCQ.SED2RJA,2021.03,311.470149,,R
BDCQ.SED2RJA,2021.06,320.427753,,R
BDCQ.SED2RJA,2021.09,322.257116,,R
BDCQ.SED2RJA,2021.12,340.91276,,R
BDCQ.SED2RJA,2022.03,343.575894,,F
BDCQ.SED2RJS,2011.06,,Y,R
BDCQ.SED2RJS,2011.09,,Y,R
BDCQ.SED2RJS,2011.12,,Y,R
BDCQ.SED2RJS,2012.03,,Y,R
BDCQ.SED2RJS,2012.06,,Y,R
BDCQ.SED2RJS,2012.09,,Y,R
BDCQ.SED2RJS,2012.12,,Y,R
BDCQ.SED2RJS,2013.03,,Y,R
BDCQ.SED2RJS,2013.06,,Y,R
BDCQ.SED2RJS,2013.09,,Y,R
BDCQ.SED2RJS,2013.12,,Y,R
BDCQ.SED2RJS,2014.03,,Y,R
BDCQ.SED2RJS,2014.06,,Y,R
BDCQ.SED2RJS,2014.09,,Y,R
BDCQ.SED2RJS,2014.12,,Y,R
BDCQ.SED2RJS,2015.03,,Y,R
BDCQ.SED2RJS,2015.06,,Y,R
BDCQ.SED2RJS,2015.09,,Y,R
BDCQ.SED2RJS,2015.12,,Y,R
BDCQ.SED2RJS,2016.03,,Y,R
BDCQ.SED2RJS,2016.06,,Y,R
BDCQ.SED2RJS,2016.09,,Y,R
BDCQ.SED2RJS,2016.12,,Y,R
BDCQ.SED2RJS,2017.03,,Y,R
BDCQ.SED2RJS,2017.06,,Y,R
BDCQ.SED2RJS,2017.09,,Y,R
BDCQ.SED2RJS,2017.12,,Y,R
BDCQ.SED2RJS,2018.03,,Y,R
BDCQ.SED2RJS,2018.06,,Y,R
BDCQ.SED2RJS,2018.09,,Y,R
BDCQ.SED2RJS,2018.12,,Y,R
BDCQ.SED2RJS,2019.03,,Y,R
BDCQ.SED2RJS,2019.06,,Y,R
BDCQ.SED2RJS,2019.09,,Y,R
BDCQ.SED2RJS,2019.12,,Y,R
BDCQ.SED2RJS,2020.03,,Y,R
BDCQ.SED2RJS,2020.06,,Y,F
BDCQ.SED2RJS,2020.09,,Y,F
BDCQ.SED2RJS,2020.12,,Y,F
BDCQ.SED2RJT,2011.06,,Y,C
BDCQ.SED2RJT,2011.09,,Y,C
BDCQ.SED2RJT,2011.12,,Y,C
BDCQ.SED2RJT,2012.03,,Y,C
BDCQ.SED2RJT,2012.06,,Y,C
BDCQ.SED2RJT,2012.09,,Y,C
BDCQ.SED2RJT,2012.12,,Y,C
BDCQ.SED2RJT,2013.03,,Y,C
BDCQ.SED2RJT,2013.06,,Y,C
BDCQ.SED2RJT,2013.09,,Y,C
BDCQ.SED2RJT,2013.12,,Y,C
BDCQ.SED2RJT,2014.03,,Y,C
BDCQ.SED2RJT,2014.06,,Y,C
BDCQ.SED2RJT,2014.09,,Y,C
BDCQ.SED2RJT,2014.12,,Y,C
BDCQ.SED2RJT,2015.03,,Y,C
BDCQ.SED2RJT,2015.06,,Y,C
BDCQ.SED2RJT,2015.09,,Y,C
BDCQ.SED2RJT,2015.12,,Y,C
BDCQ.SED2RJT,2016.03,,Y,C
BDCQ.SED2RJT,2016.06,,Y,C
BDCQ.SED2RJT,2016.09,,Y,C
BDCQ.SED2RJT,2016.12,,Y,C
BDCQ.SED2RJT,2017.03,,Y,C
BDCQ.SED2RJT,2017.06,,Y,C
BDCQ.SED2RJT,2017.09,,Y,C
BDCQ.SED2RJT,2017.12,,Y,C
BDCQ.SED2RJT,2018.03,,Y,C
BDCQ.SED2RJT,2018.06,,Y,C
BDCQ.SED2RJT,2018.09,,Y,C
BDCQ.SED2RJT,2018.12,,Y,C
BDCQ.SED2RJT,2019.03,,Y,C
BDCQ.SED2RJT,2019.06,,Y,C
BDCQ.SED2RJT,2019.09,,Y,C
BDCQ.SED2RJT,2019.12,,Y,C
BDCQ.SED2RJT,2020.03,,Y,C
BDCQ.SED2RJT,2020.06,,Y,C
BDCQ.SED2RJT,2020.09,,Y,C
BDCQ.SED2RJT,2020.12,,Y,C
BDCQ.SED2RKA,2011.06,253.30222,,R
BDCQ.SED2RKA,2011.09,252.883615,,R
BDCQ.SED2RKA,2011.12,263.257341,,R
BDCQ.SED2RKA,2012.03,257.112329,,R
BDCQ.SED2RKA,2012.06,263.555002,,R
BDCQ.SED2RKA,2012.09,261.889791,,R
BDCQ.SED2RKA,2012.12,271.707323,,R
BDCQ.SED2RKA,2013.03,256.835402,,R
BDCQ.SED2RKA,2013.06,270.051863,,R
BDCQ.SED2RKA,2013.09,260.701223,,R
BDCQ.SED2RKA,2013.12,274.238687,,R
BDCQ.SED2RKA,2014.03,254.965814,,R
BDCQ.SED2RKA,2014.06,261.997796,,R
BDCQ.SED2RKA,2014.09,260.908517,,R
BDCQ.SED2RKA,2014.12,268.942917,,R
BDCQ.SED2RKA,2015.03,251.674504,,R
BDCQ.SED2RKA,2015.06,257.01643,,R
BDCQ.SED2RKA,2015.09,261.347917,,R
BDCQ.SED2RKA,2015.12,264.106414,,R
BDCQ.SED2RKA,2016.03,256.792979,,R
BDCQ.SED2RKA,2016.06,260.204614,,R
BDCQ.SED2RKA,2016.09,255.059781,,R
BDCQ.SED2RKA,2016.12,266.992802,,R
BDCQ.SED2RKA,2017.03,253.666653,,R
BDCQ.SED2RKA,2017.06,263.225855,,R
BDCQ.SED2RKA,2017.09,261.547133,,R
BDCQ.SED2RKA,2017.12,278.403505,,R
BDCQ.SED2RKA,2018.03,251.416129,,R
BDCQ.SED2RKA,2018.06,281.369189,,R
BDCQ.SED2RKA,2018.09,247.687462,,R
BDCQ.SED2RKA,2018.12,264.705375,,R
BDCQ.SED2RKA,2019.03,240.929947,,R
BDCQ.SED2RKA,2019.06,257.734698,,R
BDCQ.SED2RKA,2019.09,256.196006,,R
BDCQ.SED2RKA,2019.12,280.848321,,R
BDCQ.SED2RKA,2020.03,254.529991,,R
BDCQ.SED2RKA,2020.06,258.160427,,R
BDCQ.SED2RKA,2020.09,268.086213,,R
BDCQ.SED2RKA,2020.12,273.154616,,R
BDCQ.SED2RKA,2021.03,270.907947,,R
BDCQ.SED2RKA,2021.06,277.777663,,R
BDCQ.SED2RKA,2021.09,282.410897,,R
BDCQ.SED2RKA,2021.12,299.70804,,R
BDCQ.SED2RKA,2022.03,296.349558,,F
BDCQ.SED2RKS,2011.06,,Y,R
BDCQ.SED2RKS,2011.09,,Y,R
BDCQ.SED2RKS,2011.12,,Y,R
BDCQ.SED2RKS,2012.03,,Y,R
BDCQ.SED2RKS,2012.06,,Y,R
BDCQ.SED2RKS,2012.09,,Y,R
BDCQ.SED2RKS,2012.12,,Y,R
BDCQ.SED2RKS,2013.03,,Y,R
BDCQ.SED2RKS,2013.06,,Y,R
BDCQ.SED2RKS,2013.09,,Y,R
BDCQ.SED2RKS,2013.12,,Y,R
BDCQ.SED2RKS,2014.03,,Y,R
BDCQ.SED2RKS,2014.06,,Y,R
BDCQ.SED2RKS,2014.09,,Y,R
BDCQ.SED2RKS,2014.12,,Y,R
BDCQ.SED2RKS,2015.03,,Y,R
BDCQ.SED2RKS,2015.06,,Y,R
BDCQ.SED2RKS,2015.09,,Y,R
BDCQ.SED2RKS,2015.12,,Y,R
BDCQ.SED2RKS,2016.03,,Y,R
BDCQ.SED2RKS,2016.06,,Y,R
BDCQ.SED2RKS,2016.09,,Y,R
BDCQ.SED2RKS,2016.12,,Y,R
BDCQ.SED2RKS,2017.03,,Y,R
BDCQ.SED2RKS,2017.06,,Y,R
BDCQ.SED2RKS,2017.09,,Y,R
BDCQ.SED2RKS,2017.12,,Y,R
BDCQ.SED2RKS,2018.03,,Y,R
BDCQ.SED2RKS,2018.06,,Y,R
BDCQ.SED2RKS,2018.09,,Y,R
BDCQ.SED2RKS,2018.12,,Y,R
BDCQ.SED2RKS,2019.03,,Y,R
BDCQ.SED2RKS,2019.06,,Y,R
BDCQ.SED2RKS,2019.09,,Y,R
BDCQ.SED2RKS,2019.12,,Y,R
BDCQ.SED2RKS,2020.03,,Y,R
BDCQ.SED2RKS,2020.06,,Y,F
BDCQ.SED2RKS,2020.09,,Y,F
BDCQ.SED2RKS,2020.12,,Y,F
BDCQ.SED2RKT,2011.06,,Y,C
BDCQ.SED2RKT,2011.09,,Y,C
BDCQ.SED2RKT,2011.12,,Y,C
BDCQ.SED2RKT,2012.03,,Y,C
BDCQ.SED2RKT,2012.06,,Y,C
BDCQ.SED2RKT,2012.09,,Y,C
BDCQ.SED2RKT,2012.12,,Y,C
BDCQ.SED2RKT,2013.03,,Y,C
BDCQ.SED2RKT,2013.06,,Y,C
BDCQ.SED2RKT,2013.09,,Y,C
BDCQ.SED2RKT,2013.12,,Y,C
BDCQ.SED2RKT,2014.03,,Y,C
BDCQ.SED2RKT,2014.06,,Y,C
BDCQ.SED2RKT,2014.09,,Y,C
BDCQ.SED2RKT,2014.12,,Y,C
BDCQ.SED2RKT,2015.03,,Y,C
BDCQ.SED2RKT,2015.06,,Y,C
BDCQ.SED2RKT,2015.09,,Y,C
BDCQ.SED2RKT,2015.12,,Y,C
BDCQ.SED2RKT,2016.03,,Y,C
BDCQ.SED2RKT,2016.06,,Y,C
BDCQ.SED2RKT,2016.09,,Y,C
BDCQ.SED2RKT,2016.12,,Y,C
BDCQ.SED2RKT,2017.03,,Y,C
BDCQ.SED2RKT,2017.06,,Y,C
BDCQ.SED2RKT,2017.09,,Y,C
BDCQ.SED2RKT,2017.12,,Y,C
BDCQ.SED2RKT,2018.03,,Y,C
BDCQ.SED2RKT,2018.06,,Y,C
BDCQ.SED2RKT,2018.09,,Y,C
BDCQ.SED2RKT,2018.12,,Y,C
BDCQ.SED2RKT,2019.03,,Y,C
BDCQ.SED2RKT,2019.06,,Y,C
BDCQ.SED2RKT,2019.09,,Y,C
BDCQ.SED2RKT,2019.12,,Y,C
BDCQ.SED2RKT,2020.03,,Y,C
BDCQ.SED2RKT,2020.06,,Y,C
BDCQ.SED2RKT,2020.09,,Y,C
BDCQ.SED2RKT,2020.12,,Y,C
BDCQ.SED2RLA,2011.06,220.998551,,R
BDCQ.SED2RLA,2011.09,216.521224,,R
BDCQ.SED2RLA,2011.12,221.425019,,R
BDCQ.SED2RLA,2012.03,221.568816,,R
BDCQ.SED2RLA,2012.06,236.314454,,R
BDCQ.SED2RLA,2012.09,228.449101,,R
BDCQ.SED2RLA,2012.12,239.851325,,R
BDCQ.SED2RLA,2013.03,230.898855,,R
BDCQ.SED2RLA,2013.06,246.081583,,R
BDCQ.SED2RLA,2013.09,240.146124,,R
BDCQ.SED2RLA,2013.12,249.341692,,R
BDCQ.SED2RLA,2014.03,242.233209,,R
BDCQ.SED2RLA,2014.06,260.063823,,R
BDCQ.SED2RLA,2014.09,253.152244,,R
BDCQ.SED2RLA,2014.12,263.815746,,R
BDCQ.SED2RLA,2015.03,256.316046,,R
BDCQ.SED2RLA,2015.06,267.465823,,R
BDCQ.SED2RLA,2015.09,265.083267,,R
BDCQ.SED2RLA,2015.12,269.800125,,R
BDCQ.SED2RLA,2016.03,269.944608,,R
BDCQ.SED2RLA,2016.06,282.76187,,R
BDCQ.SED2RLA,2016.09,274.525837,,R
BDCQ.SED2RLA,2016.12,284.846616,,R
BDCQ.SED2RLA,2017.03,279.70928,,R
BDCQ.SED2RLA,2017.06,300.692163,,R
BDCQ.SED2RLA,2017.09,291.121324,,R
BDCQ.SED2RLA,2017.12,307.461355,,R
BDCQ.SED2RLA,2018.03,299.957945,,R
BDCQ.SED2RLA,2018.06,317.483412,,R
BDCQ.SED2RLA,2018.09,309.726323,,R
BDCQ.SED2RLA,2018.12,327.783888,,R
BDCQ.SED2RLA,2019.03,309.620026,,R
BDCQ.SED2RLA,2019.06,331.408244,,R
BDCQ.SED2RLA,2019.09,327.728547,,R
BDCQ.SED2RLA,2019.12,353.502665,,R
BDCQ.SED2RLA,2020.03,331.35333,,R
BDCQ.SED2RLA,2020.06,340.978341,,R
BDCQ.SED2RLA,2020.09,349.208144,,R
BDCQ.SED2RLA,2020.12,351.708617,,R
BDCQ.SED2RLA,2021.03,350.819612,,R
BDCQ.SED2RLA,2021.06,360.74067,,R
BDCQ.SED2RLA,2021.09,358.953312,,R
BDCQ.SED2RLA,2021.12,383.621353,,R
BDCQ.SED2RLA,2022.03,379.746705,,F
BDCQ.SED2RLS,2011.06,,Y,R
BDCQ.SED2RLS,2011.09,,Y,R
BDCQ.SED2RLS,2011.12,,Y,R
BDCQ.SED2RLS,2012.03,,Y,R
BDCQ.SED2RLS,2012.06,,Y,R
BDCQ.SED2RLS,2012.09,,Y,R
BDCQ.SED2RLS,2012.12,,Y,R
BDCQ.SED2RLS,2013.03,,Y,R
BDCQ.SED2RLS,2013.06,,Y,R
BDCQ.SED2RLS,2013.09,,Y,R
BDCQ.SED2RLS,2013.12,,Y,R
BDCQ.SED2RLS,2014.03,,Y,R
BDCQ.SED2RLS,2014.06,,Y,R
BDCQ.SED2RLS,2014.09,,Y,R
BDCQ.SED2RLS,2014.12,,Y,R
BDCQ.SED2RLS,2015.03,,Y,R
BDCQ.SED2RLS,2015.06,,Y,R
BDCQ.SED2RLS,2015.09,,Y,R
BDCQ.SED2RLS,2015.12,,Y,R
BDCQ.SED2RLS,2016.03,,Y,R
BDCQ.SED2RLS,2016.06,,Y,R
BDCQ.SED2RLS,2016.09,,Y,R
BDCQ.SED2RLS,2016.12,,Y,R
BDCQ.SED2RLS,2017.03,,Y,R
BDCQ.SED2RLS,2017.06,,Y,R
BDCQ.SED2RLS,2017.09,,Y,R
BDCQ.SED2RLS,2017.12,,Y,R
BDCQ.SED2RLS,2018.03,,Y,R
BDCQ.SED2RLS,2018.06,,Y,R
BDCQ.SED2RLS,2018.09,,Y,R
BDCQ.SED2RLS,2018.12,,Y,R
BDCQ.SED2RLS,2019.03,,Y,R
BDCQ.SED2RLS,2019.06,,Y,R
BDCQ.SED2RLS,2019.09,,Y,R
BDCQ.SED2RLS,2019.12,,Y,R
BDCQ.SED2RLS,2020.03,,Y,R
BDCQ.SED2RLS,2020.06,,Y,F
BDCQ.SED2RLS,2020.09,,Y,F
BDCQ.SED2RLS,2020.12,,Y,F
BDCQ.SED2RLT,2011.06,,Y,C
BDCQ.SED2RLT,2011.09,,Y,C
BDCQ.SED2RLT,2011.12,,Y,C
BDCQ.SED2RLT,2012.03,,Y,C
BDCQ.SED2RLT,2012.06,,Y,C
BDCQ.SED2RLT,2012.09,,Y,C
BDCQ.SED2RLT,2012.12,,Y,C
BDCQ.SED2RLT,2013.03,,Y,C
BDCQ.SED2RLT,2013.06,,Y,C
BDCQ.SED2RLT,2013.09,,Y,C
BDCQ.SED2RLT,2013.12,,Y,C
BDCQ.SED2RLT,2014.03,,Y,C
BDCQ.SED2RLT,2014.06,,Y,C
BDCQ.SED2RLT,2014.09,,Y,C
BDCQ.SED2RLT,2014.12,,Y,C
BDCQ.SED2RLT,2015.03,,Y,C
BDCQ.SED2RLT,2015.06,,Y,C
BDCQ.SED2RLT,2015.09,,Y,C
BDCQ.SED2RLT,2015.12,,Y,C
BDCQ.SED2RLT,2016.03,,Y,C
BDCQ.SED2RLT,2016.06,,Y,C
BDCQ.SED2RLT,2016.09,,Y,C
BDCQ.SED2RLT,2016.12,,Y,C
BDCQ.SED2RLT,2017.03,,Y,C
BDCQ.SED2RLT,2017.06,,Y,C
BDCQ.SED2RLT,2017.09,,Y,C
BDCQ.SED2RLT,2017.12,,Y,C
BDCQ.SED2RLT,2018.03,,Y,C
BDCQ.SED2RLT,2018.06,,Y,C
BDCQ.SED2RLT,2018.09,,Y,C
BDCQ.SED2RLT,2018.12,,Y,C
BDCQ.SED2RLT,2019.03,,Y,C
BDCQ.SED2RLT,2019.06,,Y,C
BDCQ.SED2RLT,2019.09,,Y,C
BDCQ.SED2RLT,2019.12,,Y,C
BDCQ.SED2RLT,2020.03,,Y,C
BDCQ.SED2RLT,2020.06,,Y,C
BDCQ.SED2RLT,2020.09,,Y,C
BDCQ.SED2RLT,2020.12,,Y,C
BDCQ.SED2RMA,2011.06,155.789213,,R
BDCQ.SED2RMA,2011.09,157.835922,,R
BDCQ.SED2RMA,2011.12,168.301218,,R
BDCQ.SED2RMA,2012.03,164.322749,,R
BDCQ.SED2RMA,2012.06,167.862946,,R
BDCQ.SED2RMA,2012.09,169.505202,,R
BDCQ.SED2RMA,2012.12,179.309535,,R
BDCQ.SED2RMA,2013.03,162.182449,,R
BDCQ.SED2RMA,2013.06,166.329314,,R
BDCQ.SED2RMA,2013.09,159.462352,,R
BDCQ.SED2RMA,2013.12,174.229641,,R
BDCQ.SED2RMA,2014.03,162.719563,,R
BDCQ.SED2RMA,2014.06,168.90588,,R
BDCQ.SED2RMA,2014.09,164.053526,,R
BDCQ.SED2RMA,2014.12,178.665863,,R
BDCQ.SED2RMA,2015.03,166.598627,,R
BDCQ.SED2RMA,2015.06,168.167794,,R
BDCQ.SED2RMA,2015.09,170.40984,,R
BDCQ.SED2RMA,2015.12,171.864852,,R
BDCQ.SED2RMA,2016.03,170.371001,,R
BDCQ.SED2RMA,2016.06,165.933216,,R
BDCQ.SED2RMA,2016.09,162.690337,,R
BDCQ.SED2RMA,2016.12,171.561477,,R
BDCQ.SED2RMA,2017.03,167.325971,,R
BDCQ.SED2RMA,2017.06,169.82052,,R
BDCQ.SED2RMA,2017.09,169.385288,,R
BDCQ.SED2RMA,2017.12,182.585494,,R
BDCQ.SED2RMA,2018.03,174.171144,,R
BDCQ.SED2RMA,2018.06,178.70026,,R
BDCQ.SED2RMA,2018.09,177.834991,,R
BDCQ.SED2RMA,2018.12,192.176836,,R
BDCQ.SED2RMA,2019.03,178.560605,,R
BDCQ.SED2RMA,2019.06,182.675511,,R
BDCQ.SED2RMA,2019.09,185.281333,,R
BDCQ.SED2RMA,2019.12,200.691267,,R
BDCQ.SED2RMA,2020.03,186.556839,,R
BDCQ.SED2RMA,2020.06,180.108547,,R
BDCQ.SED2RMA,2020.09,193.232783,,R
BDCQ.SED2RMA,2020.12,196.455996,,R
BDCQ.SED2RMA,2021.03,193.697924,,R
BDCQ.SED2RMA,2021.06,194.730381,,R
BDCQ.SED2RMA,2021.09,196.336333,,R
BDCQ.SED2RMA,2021.12,212.467157,,R
BDCQ.SED2RMA,2022.03,207.360908,,F
BDCQ.SED2RMS,2011.06,,Y,C
BDCQ.SED2RMS,2011.09,,Y,C
BDCQ.SED2RMS,2011.12,,Y,C
BDCQ.SED2RMS,2012.03,,Y,C
BDCQ.SED2RMS,2012.06,,Y,C
BDCQ.SED2RMS,2012.09,,Y,C
BDCQ.SED2RMS,2012.12,,Y,C
BDCQ.SED2RMS,2013.03,,Y,C
BDCQ.SED2RMS,2013.06,,Y,C
BDCQ.SED2RMS,2013.09,,Y,C
BDCQ.SED2RMS,2013.12,,Y,C
BDCQ.SED2RMS,2014.03,,Y,C
BDCQ.SED2RMS,2014.06,,Y,C
BDCQ.SED2RMS,2014.09,,Y,C
BDCQ.SED2RMS,2014.12,,Y,C
BDCQ.SED2RMS,2015.03,,Y,C
BDCQ.SED2RMS,2015.06,,Y,C
BDCQ.SED2RMS,2015.09,,Y,C
BDCQ.SED2RMS,2015.12,,Y,C
BDCQ.SED2RMS,2016.03,,Y,C
BDCQ.SED2RMS,2016.06,,Y,C
BDCQ.SED2RMS,2016.09,,Y,C
BDCQ.SED2RMS,2016.12,,Y,C
BDCQ.SED2RMS,2017.03,,Y,C
BDCQ.SED2RMS,2017.06,,Y,C
BDCQ.SED2RMS,2017.09,,Y,C
BDCQ.SED2RMS,2017.12,,Y,C
BDCQ.SED2RMS,2018.03,,Y,C
BDCQ.SED2RMS,2018.06,,Y,C
BDCQ.SED2RMS,2018.09,,Y,C
BDCQ.SED2RMS,2018.12,,Y,C
BDCQ.SED2RMS,2019.03,,Y,C
BDCQ.SED2RMS,2019.06,,Y,C
BDCQ.SED2RMS,2019.09,,Y,C
BDCQ.SED2RMS,2019.12,,Y,C
BDCQ.SED2RMS,2020.03,,Y,C
BDCQ.SED2RMS,2020.06,,Y,C
BDCQ.SED2RMS,2020.09,,Y,C
BDCQ.SED2RMS,2020.12,,Y,C
BDCQ.SED2RMT,2011.06,,Y,C
BDCQ.SED2RMT,2011.09,,Y,C
BDCQ.SED2RMT,2011.12,,Y,C
BDCQ.SED2RMT,2012.03,,Y,C
BDCQ.SED2RMT,2012.06,,Y,C
BDCQ.SED2RMT,2012.09,,Y,C
BDCQ.SED2RMT,2012.12,,Y,C
BDCQ.SED2RMT,2013.03,,Y,C
BDCQ.SED2RMT,2013.06,,Y,C
BDCQ.SED2RMT,2013.09,,Y,C
BDCQ.SED2RMT,2013.12,,Y,C
BDCQ.SED2RMT,2014.03,,Y,C
BDCQ.SED2RMT,2014.06,,Y,C
BDCQ.SED2RMT,2014.09,,Y,C
BDCQ.SED2RMT,2014.12,,Y,C
BDCQ.SED2RMT,2015.03,,Y,C
BDCQ.SED2RMT,2015.06,,Y,C
BDCQ.SED2RMT,2015.09,,Y,C
BDCQ.SED2RMT,2015.12,,Y,C
BDCQ.SED2RMT,2016.03,,Y,C
BDCQ.SED2RMT,2016.06,,Y,C
BDCQ.SED2RMT,2016.09,,Y,C
BDCQ.SED2RMT,2016.12,,Y,C
BDCQ.SED2RMT,2017.03,,Y,C
BDCQ.SED2RMT,2017.06,,Y,C
BDCQ.SED2RMT,2017.09,,Y,C
BDCQ.SED2RMT,2017.12,,Y,C
BDCQ.SED2RMT,2018.03,,Y,C
BDCQ.SED2RMT,2018.06,,Y,C
BDCQ.SED2RMT,2018.09,,Y,C
BDCQ.SED2RMT,2018.12,,Y,C
BDCQ.SED2RMT,2019.03,,Y,C
BDCQ.SED2RMT,2019.06,,Y,C
BDCQ.SED2RMT,2019.09,,Y,C
BDCQ.SED2RMT,2019.12,,Y,C
BDCQ.SED2RMT,2020.03,,Y,C
BDCQ.SED2RMT,2020.06,,Y,C
BDCQ.SED2RMT,2020.09,,Y,C
BDCQ.SED2RMT,2020.12,,Y,C
BDCQ.SED2RNA,2011.06,2616.950898,,R
BDCQ.SED2RNA,2011.09,2652.449454,,R
